seqnames	start	end	strand	region	assembly
chr10	70478267	70478766	+	PALD1	hg38
chr10	70602742	70603241	-	PRF1	hg38
chr10	70672006	70672505	+	ADAMTS14	hg38
chr10	70785378	70785877	-	TBATA	hg38
chr10	70815448	70815947	+	SGPL1	hg38
chr10	70888566	70889065	-	PCBD1	hg38
chr10	71212070	71212569	+	UNC5B	hg38
chr10	71318759	71319258	+	SLC29A3	hg38
chr10	71396420	71396919	+	CDH23	hg38
chr10	71719779	71720278	-	C10orf105	hg38
chr10	71773521	71774020	-	VSIR	hg38
chr10	71851252	71851751	-	PSAP	hg38
chr10	71963895	71964394	+	CHST3	hg38
chr10	72088552	72089051	-	SPOCK2	hg38
chr10	72216277	72216776	-	ASCC1	hg38
chr10	72215512	72216011	+	ANAPC16	hg38
chr10	72273424	72273923	+	DDIT4	hg38
chr10	72354920	72355419	-	DNAJB12	hg38
chr10	72626080	72626579	-	MICU1	hg38
chr10	72691643	72692142	+	MCU	hg38
chr10	72893239	72893738	+	OIT3	hg38
chr10	72954807	72955306	-	PLA2G12B	hg38
chr10	73096867	73097366	-	P4HA1	hg38
chr10	73109955	73110454	+	NUDT13	hg38
chr10	73168009	73168508	-	ECD	hg38
chr10	73167619	73168118	+	FAM149B1	hg38
chr10	73247256	73247755	-	DNAJC9	hg38
chr10	73252645	73253144	-	MRPS16	hg38
chr10	73358865	73359364	-	CFAP70	hg38
chr10	73414059	73414558	-	ANXA7	hg38
chr10	73433562	73434061	-	MSS51	hg38
chr10	73496025	73496524	-	PPP3CB	hg38
chr10	73591343	73591842	-	USP54	hg38
chr10	73641475	73641974	-	MYOZ1	hg38
chr10	73656030	73656529	-	SYNPO2L	hg38
chr10	73698110	73698609	-	AGAP5	hg38
chr10	73743872	73744371	+	SEC24C	hg38
chr10	73771776	73772275	+	FUT11	hg38
chr10	73781548	73782047	+	CHCHD1	hg38
chr10	73785106	73785605	+	ZSWIM8	hg38
chr10	73811599	73812098	-	NDST2	hg38
chr10	73874556	73875055	-	CAMK2G	hg38
chr10	73910632	73911131	+	PLAU	hg38
chr10	73997616	73998115	+	VCL	hg38
chr10	74150829	74151328	-	AP3M1	hg38
chr10	74150721	74151220	+	ADK	hg38
chr10	74826100	74826599	+	KAT6B	hg38
chr10	75073643	75074142	-	DUSP29	hg38
chr10	75099513	75100012	-	DUSP13	hg38
chr10	75111156	75111655	+	SAMD8	hg38
chr10	75210296	75210795	+	VDAC2	hg38
chr10	75235958	75236457	-	COMTD1	hg38
chr10	75401765	75402264	-	ZNF503	hg38
chr10	75431124	75431623	+	LRMDA	hg38
chr10	77637809	77638308	-	KCNMA1	hg38
chr10	77926756	77927255	-	DLG5	hg38
chr10	78029516	78030015	-	POLR3A	hg38
chr10	78033363	78033862	+	RPS24	hg38
chr10	79068466	79068965	+	ZMIZ1	hg38
chr10	79346969	79347468	+	PPIF	hg38
chr10	79445625	79446124	-	ZCCHC24	hg38
chr10	79512033	79512532	+	EIF5AL1	hg38
chr10	79560408	79560907	-	SFTPA2	hg38
chr10	79610439	79610938	+	SFTPA1	hg38
chr10	79702727	79703226	+	NUTM2B	hg38
chr10	79826239	79826738	+	NUTM2E	hg38
chr10	79949106	79949605	-	SFTPD	hg38
chr10	80078165	80078664	+	TMEM254	hg38
chr10	80132230	80132729	+	PLAC9	hg38
chr10	80205538	80206037	-	ANXA11	hg38
chr10	80289659	80290158	-	MAT1A	hg38
chr10	80356756	80357255	-	DYDC1	hg38
chr10	80356281	80356780	+	DYDC2	hg38
chr10	80408051	80408550	+	PRXL2A	hg38
chr10	80453810	80454309	+	TSPAN14	hg38
chr10	80537402	80537901	+	SH2D4B	hg38
chr10	81874694	81875193	+	NRG3	hg38
chr10	84139009	84139508	+	GHITM	hg38
chr10	84173301	84173800	+	C10orf99	hg38
chr10	84194037	84194536	+	CDHR1	hg38
chr10	84225545	84226044	-	LRIT2	hg38
chr10	84241547	84242046	-	LRIT1	hg38
chr10	84244553	84245052	+	RGR	hg38
chr10	84328089	84328588	+	CCSER2	hg38
chr10	86366796	86367295	-	GRID1	hg38
chr10	86521793	86522292	-	WAPL	hg38
chr10	86654047	86654546	+	OPN4	hg38
chr10	86668011	86668510	+	LDB3	hg38
chr10	86756119	86756618	+	BMPR1A	hg38
chr10	86957616	86958115	-	MMRN2	hg38
chr10	86958099	86958598	+	SNCG	hg38
chr10	86967982	86968481	+	ADIRF	hg38
chr10	87019794	87020293	+	FAM25A	hg38
chr10	87094844	87095343	-	GLUD1	hg38
chr10	87094706	87095205	+	SHLD2	hg38
chr10	87224948	87225447	+	NUTM2A	hg38
chr10	87357244	87357743	+	NUTM2D	hg38
chr10	87504393	87504892	+	MINPP1	hg38
chr10	87659378	87659877	+	PAPSS2	hg38
chr10	87818227	87818726	-	ATAD1	hg38
chr10	87863534	87864033	-	KLLN	hg38
chr10	87863125	87863624	+	PTEN	hg38
chr10	88583319	88583818	-	RNLS	hg38
chr10	88586262	88586761	+	LIPJ	hg38
chr10	88663942	88664441	+	LIPF	hg38
chr10	88705749	88706248	+	LIPK	hg38
chr10	88759520	88760019	+	LIPN	hg38
chr10	88802230	88802729	+	LIPM	hg38
chr10	88851845	88852344	-	ANKRD22	hg38
chr10	88879745	88880244	+	STAMBPL1	hg38
chr10	88952774	88953273	-	ACTA2	hg38
chr10	88990298	88990797	+	FAS	hg38
chr10	89207318	89207817	-	CH25H	hg38
chr10	89251776	89252275	-	LIPA	hg38
chr10	89301546	89302045	+	IFIT2	hg38
chr10	89327497	89327996	+	IFIT3	hg38
chr10	89377556	89378055	+	IFIT1B	hg38
chr10	89392123	89392622	+	IFIT1	hg38
chr10	89414068	89414567	+	IFIT5	hg38
chr10	89535595	89536094	-	SLC16A12	hg38
chr10	89645243	89645742	-	PANK1	hg38
chr10	89701090	89701589	+	KIF20B	hg38
chr10	90858040	90858539	-	HTR7	hg38
chr10	90871474	90871973	+	RPP30	hg38
chr10	90921088	90921587	-	ANKRD1	hg38
chr10	91220163	91220662	+	PCGF5	hg38
chr10	91409844	91410343	+	HECTD2	hg38
chr10	91633072	91633571	-	PPP1R3C	hg38
chr10	91797926	91798425	+	TNKS2	hg38
chr10	91909487	91909986	-	FGFBP3	hg38
chr10	91923270	91923769	+	BTAF1	hg38
chr10	92291079	92291578	-	CPEB3	hg38
chr10	92290667	92291166	+	MARCHF5	hg38
chr10	92574094	92574593	-	IDE	hg38
chr10	92592630	92593129	+	KIF11	hg38
chr10	92689455	92689954	+	HHEX	hg38
chr10	92848020	92848519	+	EXOC6	hg38
chr10	93060298	93060797	+	CYP26C1	hg38
chr10	93073393	93073892	+	CYP26A1	hg38
chr10	93482335	93482834	-	MYOF	hg38
chr10	93496112	93496611	+	CEP55	hg38
chr10	93566165	93566664	+	FFAR4	hg38
chr10	93601236	93601735	-	RBP4	hg38
chr10	93612037	93612536	+	PDE6C	hg38
chr10	93702593	93703092	-	FRA10AC1	hg38
chr10	93757436	93757935	+	LGI1	hg38
chr10	93893478	93893977	+	SLC35G1	hg38
chr10	93993431	93993930	+	PLCE1	hg38
chr10	94362940	94363439	-	NOC3L	hg38
chr10	94402041	94402540	+	TBC1D12	hg38
chr10	94545288	94545787	+	HELLS	hg38
chr10	94683229	94683728	+	CYP2C18	hg38
chr10	94762181	94762680	+	CYP2C19	hg38
chr10	94938158	94938657	+	CYP2C9	hg38
chr10	95069498	95069997	-	CYP2C8	hg38
chr10	95193738	95194237	+	ACSM6	hg38
chr10	95291004	95291503	-	PDLIM1	hg38
chr10	95561372	95561871	-	SORBS1	hg38
chr10	95656712	95657211	-	ALDH18A1	hg38
chr10	95693928	95694427	-	TCTN3	hg38
chr10	95755663	95756162	+	ENTPD1	hg38
chr10	95907475	95907974	+	CC2D2B	hg38
chr10	96043083	96043582	+	CCNJ	hg38
chr10	96129797	96130296	+	ZNF518A	hg38
chr10	96271570	96272069	-	BLNK	hg38
chr10	96303934	96304433	+	DNTT	hg38
chr10	96359003	96359502	-	OPALIN	hg38
chr10	96513927	96514426	-	TLL2	hg38
chr10	96587013	96587512	-	TM9SF3	hg38
chr10	96720515	96721014	-	PIK3AP1	hg38
chr10	96831798	96832297	+	LCOR	hg38
chr10	97185960	97186459	-	SLIT1	hg38
chr10	97292638	97293137	-	ARHGAP19	hg38
chr10	97318771	97319270	+	FRAT1	hg38
chr10	97334730	97335229	-	FRAT2	hg38
chr10	97401341	97401840	-	RRP12	hg38
chr10	97425691	97426190	+	PGAM1	hg38
chr10	97446007	97446506	-	EXOSC1	hg38
chr10	97445675	97446174	+	ZDHHC16	hg38
chr10	97498423	97498922	-	MMS19	hg38
chr10	97498424	97498923	+	UBTD1	hg38
chr10	97572279	97572778	+	ANKRD2	hg38
chr10	97583889	97584388	+	HOGA1	hg38
chr10	97589221	97589720	+	C10orf62	hg38
chr10	97633501	97634000	-	MORN4	hg38
chr10	97640171	97640670	+	PI4K2A	hg38
chr10	97687242	97687741	-	AVPI1	hg38
chr10	97713230	97713729	+	MARVELD1	hg38
chr10	97736628	97737127	+	ZFYVE27	hg38
chr10	97772000	97772499	-	SFRP5	hg38
chr10	97849343	97849842	+	GOLGA7B	hg38
chr10	98030622	98031121	-	CRTAC1	hg38
chr10	98134157	98134656	+	R3HCC1L	hg38
chr10	98268195	98268694	-	LOXL4	hg38
chr10	98415183	98415682	-	PYROXD2	hg38
chr10	98446936	98447435	-	HPS1	hg38
chr10	99235853	99236352	-	HPSE2	hg38
chr10	99328856	99329355	+	CNNM1	hg38
chr10	99430625	99431124	-	GOT1	hg38
chr10	99532442	99532941	+	NKX2-3	hg38
chr10	99620440	99620939	-	SLC25A28	hg38
chr10	99659009	99659508	+	ENTPD7	hg38
chr10	99732128	99732627	-	COX15	hg38
chr10	99731734	99732233	+	CUTC	hg38
chr10	99782140	99782639	+	ABCC2	hg38
chr10	100009948	100010447	-	DNMBP	hg38
chr10	100081870	100082369	-	CPN1	hg38
chr10	100186030	100186529	-	ERLIN1	hg38
chr10	100229597	100230096	-	CHUK	hg38
chr10	100267639	100268138	-	CWF19L1	hg38
chr10	100286681	100287180	-	BLOC1S2	hg38
chr10	100330229	100330728	-	PKD2L1	hg38
chr10	100346733	100347232	+	SCD	hg38
chr10	100462509	100463008	+	WNT8B	hg38
chr10	100519862	100520361	-	SEC31B	hg38
chr10	100529872	100530371	-	NDUFB8	hg38
chr10	100535443	100535942	+	HIF1AN	hg38
chr10	100745082	100745581	+	PAX2	hg38
chr10	100912463	100912962	+	SLF2	hg38
chr10	100969004	100969503	+	SEMA4G	hg38
chr10	100987498	100987997	-	MRPL43	hg38
chr10	100987043	100987542	+	TWNK	hg38
chr10	100999308	100999807	+	LZTS2	hg38
chr10	101031130	101031629	-	PDZD7	hg38
chr10	101030734	101031233	+	SFXN3	hg38
chr10	101061489	101061988	+	KAZALD1	hg38
chr10	101130800	101131299	+	TLX1	hg38
chr10	101229464	101229963	-	LBX1	hg38
chr10	101353665	101354164	+	BTRC	hg38
chr10	101588258	101588757	-	POLL	hg38
chr10	101587821	101588320	+	DPCD	hg38
chr10	101695171	101695670	-	FBXW4	hg38
chr10	101776115	101776614	-	FGF8	hg38
chr10	101783447	101783946	-	NPM3	hg38
chr10	101818445	101818944	-	OGA	hg38
chr10	101843801	101844300	-	KCNIP2	hg38
chr10	102056174	102056673	-	ARMH3	hg38
chr10	102064849	102065348	+	HPS6	hg38
chr10	102120369	102120868	-	LDB1	hg38
chr10	102132540	102133039	+	PPRC1	hg38
chr10	102151889	102152388	+	NOLC1	hg38
chr10	102225799	102226298	+	ELOVL3	hg38
chr10	102241513	102242012	-	PITX3	hg38
chr10	102245032	102245531	+	GBF1	hg38
chr10	102395205	102395704	+	NFKB2	hg38
chr10	102418786	102419285	-	PSD	hg38
chr10	102420336	102420835	+	FBXL15	hg38
chr10	102432575	102433074	-	CUEDC2	hg38
chr10	102451544	102452043	-	C10orf95	hg38
chr10	102460895	102461394	+	MFSD13A	hg38
chr10	102502713	102503212	-	ACTR1A	hg38
chr10	102503472	102503971	+	SUFU	hg38
chr10	102643979	102644478	+	TRIM8	hg38
chr10	102714398	102714897	-	ARL3	hg38
chr10	102714136	102714635	+	SFXN2	hg38
chr10	102743448	102743947	+	WBP1L	hg38
chr10	102837414	102837913	-	CYP17A1	hg38
chr10	102853759	102854258	+	BORCS7	hg38
chr10	102868970	102869469	+	AS3MT	hg38
chr10	102917794	102918293	+	CNNM2	hg38
chr10	103193273	103193772	-	NT5C2	hg38
chr10	103245387	103245886	+	RPEL1	hg38
chr10	103276638	103277137	+	INA	hg38
chr10	103351141	103351640	-	PCGF6	hg38
chr10	103367476	103367975	+	TAF5	hg38
chr10	103396476	103396975	-	ATP5MK	hg38
chr10	103396126	103396625	+	PDCD11	hg38
chr10	103452371	103452870	-	CALHM2	hg38
chr10	103458901	103459400	-	CALHM1	hg38
chr10	103479241	103479740	-	CALHM3	hg38
chr10	103493205	103493704	+	NEURL1	hg38
chr10	103855577	103856076	-	SH3PXD2A	hg38
chr10	103918185	103918684	-	STN1	hg38
chr10	103966640	103967139	+	SLK	hg38
chr10	104085881	104086380	-	COL17A1	hg38
chr10	104121671	104122170	+	SFR1	hg38
chr10	104232365	104232864	-	CFAP43	hg38
chr10	104254392	104254891	+	GSTO1	hg38
chr10	104268684	104269183	+	GSTO2	hg38
chr10	104338466	104338965	-	ITPRIP	hg38
chr10	104353333	104353832	+	CFAP58	hg38
chr10	104640790	104641289	+	SORCS3	hg38
chr10	107164707	107165206	-	SORCS1	hg38
chr10	109923512	109924011	-	XPNPEP1	hg38
chr10	110007484	110007983	+	ADD3	hg38
chr10	110207105	110207604	+	MXI1	hg38
chr10	110304921	110305420	-	SMNDC1	hg38
chr10	110497407	110497906	+	DUSP5	hg38
chr10	110567195	110567694	+	SMC3	hg38
chr10	110643836	110644335	+	RBM20	hg38
chr10	110871428	110871927	+	PDCD4	hg38
chr10	110919181	110919680	-	BBIP1	hg38
chr10	110919104	110919603	+	SHOC2	hg38
chr10	111076529	111077028	+	ADRA2A	hg38
chr10	112183766	112184265	-	GPAM	hg38
chr10	112282900	112283399	+	TECTB	hg38
chr10	112373616	112374115	+	ACSL5	hg38
chr10	112446915	112447414	-	ZDHHC6	hg38
chr10	112446715	112447214	+	VTI1A	hg38
chr10	112949747	112950246	+	TCF7L2	hg38
chr10	113552553	113553052	+	HABP2	hg38
chr10	113664042	113664541	-	NRAP	hg38
chr10	113679412	113679911	+	CASP7	hg38
chr10	113751182	113751681	+	PLEKHS1	hg38
chr10	113854083	113854582	-	DCLRE1A	hg38
chr10	113854161	113854660	+	NHLRC2	hg38
chr10	114043366	114043865	+	ADRB1	hg38
chr10	114174204	114174703	-	CCDC186	hg38
chr10	114178853	114179352	+	TDRD1	hg38
chr10	114238754	114239253	+	VWA2	hg38
chr10	114404503	114405002	-	AFAP1L2	hg38
chr10	114658276	114658775	-	ABLIM1	hg38
chr10	114821280	114821779	+	FHIP2A	hg38
chr10	114937695	114938194	+	TRUB1	hg38
chr10	115092865	115093364	+	ATRNL1	hg38
chr10	116273207	116273706	-	GFRA1	hg38
chr10	116323948	116324447	+	CCDC172	hg38
chr10	116427347	116427846	+	PNLIPRP3	hg38
chr10	116545431	116545930	+	PNLIP	hg38
chr10	116590459	116590958	+	PNLIPRP1	hg38
chr10	116669967	116670466	-	C10orf82	hg38
chr10	116742567	116743066	-	HSPA12A	hg38
chr10	116848999	116849498	+	ENO4	hg38
chr10	117005188	117005687	-	SHTN1	hg38
chr10	117138271	117138770	-	VAX1	hg38
chr10	117196989	117197488	+	KCNK18	hg38
chr10	117240614	117241113	+	SLC18A2	hg38
chr10	117375441	117375940	-	PDZD8	hg38
chr10	117542246	117542745	+	EMX2	hg38
chr10	118046942	118047441	-	RAB11FIP2	hg38
chr10	118342325	118342824	-	FAM204A	hg38
chr10	118595649	118596148	-	PRLHR	hg38
chr10	118754971	118755470	-	CACUL1	hg38
chr10	119029214	119029713	+	NANOS1	hg38
chr10	119080818	119081317	-	EIF3A	hg38
chr10	119103613	119104112	+	DENND10	hg38
chr10	119165715	119166214	-	SFXN4	hg38
chr10	119178813	119179312	-	PRDX3	hg38
chr10	119207071	119207570	+	GRK5	hg38
chr10	119542720	119543219	-	RGS10	hg38
chr10	119596965	119597464	-	TIAL1	hg38
chr10	119650880	119651379	+	BAG3	hg38
chr10	119725550	119726049	+	INPP5F	hg38
chr10	119872844	119873343	-	MCMBP	hg38
chr10	119892230	119892729	+	SEC23IP	hg38
chr10	120456727	120457226	+	PLPP4	hg38
chr10	120850862	120851361	+	WDR11	hg38
chr10	121598445	121598944	-	FGFR2	hg38
chr10	121928032	121928531	-	ATE1	hg38
chr10	121975218	121975717	-	NSMCE4A	hg38
chr10	121988663	121989162	+	TACC2	hg38
chr10	122270796	122271295	+	BTBD16	hg38
chr10	122374208	122374707	+	PLEKHA1	hg38
chr10	122454153	122454652	+	ARMS2	hg38
chr10	122461053	122461552	+	HTRA1	hg38
chr10	122560254	122560753	+	DMBT1	hg38
chr10	122672350	122672849	+	LOC112577516	hg38
chr10	122699847	122700346	-	C10orf120	hg38
chr10	122845858	122846357	-	CUZD1	hg38
chr10	122879582	122880081	-	FAM24B	hg38
chr10	122910110	122910609	+	FAM24A	hg38
chr10	122954228	122954727	-	C10orf88	hg38
chr10	122979901	122980400	+	PSTK	hg38
chr10	123008796	123009295	-	IKZF5	hg38
chr10	123008506	123009005	+	ACADSB	hg38
chr10	123135470	123135969	+	HMX3	hg38
chr10	123147636	123148135	+	HMX2	hg38
chr10	123153902	123154401	+	BUB3	hg38
chr10	123665855	123666354	+	GPR26	hg38
chr10	123891808	123892307	-	CPXM2	hg38
chr10	124093599	124094098	-	CHST15	hg38
chr10	124418924	124419423	-	OAT	hg38
chr10	124450036	124450535	-	NKX1-2	hg38
chr10	124461323	124461822	+	LHPP	hg38
chr10	124744379	124744878	-	FAM53B	hg38
chr10	124791888	124792387	-	EEF1AKMT2	hg38
chr10	124801319	124801818	+	ABRAXAS2	hg38
chr10	124941623	124942122	+	ZRANB1	hg38
chr10	125028072	125028571	-	CTBP2	hg38
chr10	125683164	125683663	-	TEX36	hg38
chr10	125719209	125719708	+	EDRF1	hg38
chr10	125775822	125776321	-	MMP21	hg38
chr10	125823259	125823758	-	UROS	hg38
chr10	125823046	125823545	+	BCCIP	hg38
chr10	125881293	125881792	-	DHX32	hg38
chr10	125896064	125896563	+	FANK1	hg38
chr10	126388478	126388977	-	ADAM12	hg38
chr10	126670694	126671193	-	C10orf90	hg38
chr10	126904928	126905427	+	DOCK1	hg38
chr10	127196592	127197091	-	INSYN2A	hg38
chr10	127548809	127549308	+	NPS	hg38
chr10	127736685	127737184	+	FOXI2	hg38
chr10	127892942	127893441	-	CLRN3	hg38
chr10	127906603	127907102	+	PTPRE	hg38
chr10	128126424	128126923	-	MKI67	hg38
chr10	129466741	129467240	+	MGMT	hg38
chr10	129964275	129964774	-	EBF3	hg38
chr10	130110831	130111330	-	C10orf143	hg38
chr10	130135891	130136390	+	GLRX3	hg38
chr10	131311722	131312221	-	TCERG1L	hg38
chr10	131900508	131901007	+	PPP2R2D	hg38
chr10	131981924	131982423	-	BNIP3	hg38
chr10	132065446	132065945	+	JAKMIP3	hg38
chr10	132186448	132186947	+	DPYSL4	hg38
chr10	132307951	132308450	-	STK32C	hg38
chr10	132331693	132332192	+	LRRC27	hg38
chr10	132396700	132397199	+	PWWP2B	hg38
chr10	132537287	132537786	+	INPP5A	hg38
chr10	132786148	132786647	-	NKX6-2	hg38
chr10	132942571	132943070	-	CFAP46	hg38
chr10	133087424	133087923	+	ADGRA1	hg38
chr10	133159719	133160218	+	KNDC1	hg38
chr10	133229717	133230216	+	UTF1	hg38
chr10	133237355	133237854	+	VENTX	hg38
chr10	133276869	133277368	-	ADAM8	hg38
chr10	133308873	133309372	-	TUBGCP2	hg38
chr10	133308414	133308913	+	ZNF511	hg38
chr10	133336897	133337396	-	CALY	hg38
chr10	133346873	133347372	+	PRAP1	hg38
chr10	133358020	133358519	-	FUOM	hg38
chr10	133373355	133373854	-	ECHS1	hg38
chr10	133378762	133379261	+	PAOX	hg38
chr10	133393657	133394156	+	MTG1	hg38
chr10	133424626	133425125	-	SPRN	hg38
chr10	133453445	133453944	+	SCART1	hg38
chr10	133526863	133527362	+	CYP2E1	hg38
chr10	133565584	133566083	-	SYCE1	hg38
chr10	133626796	133627295	-	FRG2B	hg38
chr11	192578	193077	+	SCGB1C1	hg38
chr11	196261	196760	+	ODF3	hg38
chr11	207400	207899	-	BET1L	hg38
chr11	207208	207707	+	RIC8A	hg38
chr11	236343	236842	-	SIRT3	hg38
chr11	236476	236975	+	PSMD13	hg38
chr11	277907	278406	+	NLRP6	hg38
chr11	288626	289125	+	PGGHG	hg38
chr11	299527	300026	-	IFITM5	hg38
chr11	307316	307815	+	IFITM2	hg38
chr11	313540	314039	+	IFITM1	hg38
chr11	320861	321360	-	IFITM3	hg38
chr11	368999	369498	+	B4GALNT4	hg38
chr11	393709	394208	+	PKP3	hg38
chr11	415000	415499	-	SIGIRR	hg38
chr11	442012	442511	-	ANO9	hg38
chr11	449779	450278	+	PTDSS2	hg38
chr11	507243	507742	-	RNH1	hg38
chr11	537027	537526	+	LRRC56	hg38
chr11	535577	536076	-	HRAS	hg38
chr11	560739	561238	-	LMNTD2	hg38
chr11	560470	560969	+	RASSF7	hg38
chr11	575970	576469	+	PHRF1	hg38
chr11	615951	616450	-	IRF7	hg38
chr11	624956	625455	-	CDHR5	hg38
chr11	627182	627681	-	SCT	hg38
chr11	636769	637268	+	DRD4	hg38
chr11	695223	695722	-	DEAF1	hg38
chr11	695316	695815	+	TMEM80	hg38
chr11	705731	706230	+	EPS8L2	hg38
chr11	746964	747463	+	TALDO1	hg38
chr11	777488	777987	-	GATD1	hg38
chr11	790091	790590	-	CEND1	hg38
chr11	798282	798781	-	SLC25A22	hg38
chr11	805232	805731	-	PIDD1	hg38
chr11	809467	809966	+	RPLP2	hg38
chr11	818414	818913	+	PNPLA2	hg38
chr11	827419	827918	+	CRACR2B	hg38
chr11	832452	832951	+	CD151	hg38
chr11	842530	843029	-	POLR2L	hg38
chr11	842352	842851	+	TSPAN4	hg38
chr11	910811	911310	-	CHID1	hg38
chr11	925370	925869	+	AP2A2	hg38
chr11	1036719	1037218	-	MUC6	hg38
chr11	1074375	1074874	+	MUC2	hg38
chr11	1157453	1157952	+	MUC5AC	hg38
chr11	1222566	1223065	+	MUC5B	hg38
chr11	1309633	1310132	-	TOLLIP	hg38
chr11	1389434	1389933	+	BRSK2	hg38
chr11	1486780	1487279	-	MOB2	hg38
chr11	1572272	1572771	-	DUSP8	hg38
chr11	1585284	1585783	-	KRTAP5-1	hg38
chr11	1598295	1598794	-	KRTAP5-2	hg38
chr11	1608464	1608963	-	KRTAP5-3	hg38
chr11	1622139	1622638	-	KRTAP5-4	hg38
chr11	1629275	1629774	+	KRTAP5-5	hg38
chr11	1696695	1697194	+	KRTAP5-6	hg38
chr11	1750596	1751095	-	IFITM10	hg38
chr11	1763928	1764427	-	CTSD	hg38
chr11	1834490	1834989	+	SYT8	hg38
chr11	1838481	1838980	+	TNNI2	hg38
chr11	1852584	1853083	+	LSP1	hg38
chr11	1919203	1919702	+	TNNT3	hg38
chr11	1946832	1947331	+	MRPL23	hg38
chr11	2139390	2139889	-	IGF2	hg38
chr11	2161210	2161709	-	INS	hg38
chr11	2171816	2172315	-	TH	hg38
chr11	2270589	2271088	-	ASCL2	hg38
chr11	2301919	2302418	-	C11orf21	hg38
chr11	2301513	2302012	+	TSPAN32	hg38
chr11	2376810	2377309	+	CD81	hg38
chr11	2400250	2400749	+	TSSC4	hg38
chr11	2444515	2445014	-	TRPM5	hg38
chr11	2444508	2445007	+	KCNQ1	hg38
chr11	2885776	2886275	-	CDKN1C	hg38
chr11	2901778	2902277	+	SLC22A18	hg38
chr11	2929421	2929920	-	PHLDA2	hg38
chr11	2992330	2992829	-	NAP1L4	hg38
chr11	3057424	3057923	-	CARS1	hg38
chr11	3165311	3165810	-	OSBPL5	hg38
chr11	3218814	3219313	-	MRGPRG	hg38
chr11	3232418	3232917	-	MRGPRE	hg38
chr11	3379147	3379646	-	ZNF195	hg38
chr11	3641993	3642492	-	ART5	hg38
chr11	3644628	3645127	+	ART1	hg38
chr11	3671385	3671884	-	CHRNA10	hg38
chr11	3797555	3798054	-	NUP98	hg38
chr11	3808060	3808559	+	PGAP2	hg38
chr11	3840960	3841459	-	RHOG	hg38
chr11	3855164	3855663	+	STIM1	hg38
chr11	4094299	4094798	+	RRM1	hg38
chr11	4368387	4368886	-	OR52B4	hg38
chr11	4393703	4394202	-	TRIM21	hg38
chr11	4448795	4449294	+	OR52K2	hg38
chr11	4482146	4482645	+	OR52K1	hg38
chr11	4544691	4545190	+	OR52M1	hg38
chr11	4586293	4586792	+	OR52I2	hg38
chr11	4593539	4594038	+	OR52I1	hg38
chr11	4608232	4608731	-	TRIM68	hg38
chr11	4636977	4637476	+	OR51D1	hg38
chr11	4643482	4643981	+	OR51E1	hg38
chr11	4697854	4698353	-	OR51E2	hg38
chr11	4697854	4698353	-	OR51C1P	hg38
chr11	4704284	4704783	+	MMP26	hg38
chr11	4769939	4770438	-	OR51F1	hg38
chr11	4804381	4804880	-	OR52R1	hg38
chr11	4820821	4821320	+	OR51F2	hg38
chr11	4849209	4849708	-	OR51S1	hg38
chr11	4881400	4881899	+	OR51T1	hg38
chr11	4903283	4903782	+	OR51A7	hg38
chr11	4919351	4919850	-	OR51G2	hg38
chr11	4924340	4924839	-	OR51G1	hg38
chr11	4947606	4948105	-	OR51A4	hg38
chr11	4955714	4956213	-	OR51A2	hg38
chr11	4994351	4994850	+	OR51L1	hg38
chr11	5046026	5046525	+	OR52J3	hg38
chr11	5059628	5060127	-	OR52E2	hg38
chr11	5138357	5138856	-	OR52A5	hg38
chr11	5154758	5155257	-	OR52A1	hg38
chr11	5200683	5201182	-	OR51V1	hg38
chr11	5227072	5227571	-	HBB	hg38
chr11	5234484	5234983	-	HBD	hg38
chr11	5249858	5250357	-	HBG1	hg38
chr11	5254782	5255281	-	HBG2	hg38
chr11	5269946	5270445	-	HBE1	hg38
chr11	5301947	5302446	-	OR51B4	hg38
chr11	5324298	5324797	-	OR51B2	hg38
chr11	5343525	5344024	-	OR51B5	hg38
chr11	5351008	5351507	+	OR51B6	hg38
chr11	5383312	5383811	+	OR51M1	hg38
chr11	5401897	5402396	+	OR51J1	hg38
chr11	5421611	5422110	+	OR51Q1	hg38
chr11	5441515	5442014	-	OR51I1	hg38
chr11	5448823	5449322	+	OR51I2	hg38
chr11	5488185	5488684	+	OR52D1	hg38
chr11	5509958	5510457	-	UBQLN3	hg38
chr11	5516700	5517199	-	UBQLNL	hg38
chr11	5548541	5549040	-	OR52H1	hg38
chr11	5580377	5580876	+	OR52B6	hg38
chr11	5685075	5685574	-	TRIM5	hg38
chr11	5596137	5596636	+	TRIM6	hg38
chr11	5624501	5625000	+	TRIM34	hg38
chr11	5689290	5689789	+	TRIM22	hg38
chr11	5753743	5754242	+	OR52N4	hg38
chr11	5735948	5736447	+	OR56B1	hg38
chr11	5760653	5761152	+	OR56B2P	hg38
chr11	5783356	5783855	-	OR52N5	hg38
chr11	5791266	5791765	-	OR52N1	hg38
chr11	5808424	5808923	+	OR52N2	hg38
chr11	5841898	5842397	-	OR52E6	hg38
chr11	5857691	5858190	-	OR52E8	hg38
chr11	5880129	5880628	+	OR52E4	hg38
chr11	5892708	5893207	+	OR52E5	hg38
chr11	5941751	5942250	+	OR56A3	hg38
chr11	5968495	5968994	-	OR56A5	hg38
chr11	5986986	5987485	-	OR52L1	hg38
chr11	6006947	6007446	-	OR56A4	hg38
